,zespol,slupek,nazwa_zespolu,id_ulicy,szer_geo,dlug_geo,kierunek,obowiazuje_od
740,1230,04,Siwińskiego,1757,52.391781,20.924780,Sowińskiego,2023-10-14 00:00:00.0
741,1231,01,Metro Stadion Narodowy,2045,52.247067,21.043105,Wybrzeże Szczecińskie,2023-10-14 00:00:00.0
742,1231,02,Metro Stadion Narodowy,2045,52.246011,21.043312,Zamoyskiego,2023-10-14 00:00:00.0
743,1231,03,Metro Stadion Narodowy,2045,52.241528,21.041313,Wybrzeże Szczecińskie,2023-10-14 00:00:00.0
744,1231,05,Metro Stadion Narodowy,2045,52.241796,21.041658,Wybrzeże Szczecińskie,2023-10-14 00:00:00.0
745,1231,07,Metro Stadion Narodowy,2045,52.242104,21.041993,Wybrzeże Szczecińskie,2023-10-14 00:00:00.0
746,1231,09,Metro Stadion Narodowy,2045,52.242419,21.042276,______________________________,2023-10-14 00:00:00.0
747,1231,11,Metro Stadion Narodowy,2601,52.247810,21.041596,al.Zieleniecka,2023-10-14 00:00:00.0
748,1231,12,Metro Stadion Narodowy,2601,52.247957,21.042124,Jagiellońska,2023-10-14 00:00:00.0
749,1231,15,Metro Stadion Narodowy,null,52.246755,21.044557,null,2023-10-14 00:00:00.0
750,1231,54,Metro Stadion Narodowy,null,52.248440,21.043900,null,2023-10-14 00:00:00.0
751,1231,71,Metro Stadion Narodowy,2601,52.246755,21.044557,______________________________,2023-10-14 00:00:00.0
752,1232,01,most Świętokrzyski,2529,52.242650,21.038739,rondo Waszyngtona,2023-10-14 00:00:00.0
753,1232,02,most Świętokrzyski,2529,52.244087,21.037721,Os.Panieńska,2023-10-14 00:00:00.0
754,1232,03,most Świętokrzyski,2971,52.243332,21.037336,Metro Centrum Nauki Kopernik,2023-10-14 00:00:00.0
755,1232,04,most Świętokrzyski,2630,52.243697,21.039875,Metro Stadion Narodowy,2023-10-14 00:00:00.0
756,1233,01,Wiejska,0137,52.306398,21.091196,Wolności,2023-10-14 00:00:00.0
757,1233,02,Wiejska,0137,52.308421,21.093235,Szpitalna,2023-10-14 00:00:00.0
758,1233,03,Wiejska,0139,52.307809,21.091532,Geodezyjna,2023-10-14 00:00:00.0
759,1234,01,CH Marki,3537,52.304988,21.085399,Wolności,2023-10-14 00:00:00.0
760,1234,02,CH Marki,3537,52.305028,21.085244,Wolności,2023-10-14 00:00:00.0
761,1234,03,CH Marki,3537,52.304802,21.085375,Wolności,2023-10-14 00:00:00.0
762,1234,04,CH Marki,3537,52.304491,21.082347,Wolności,2023-10-14 00:00:00.0
763,1235,01,Wolności,1909,52.302605,21.088039,Bystra,2023-10-14 00:00:00.0
764,1235,02,Wolności,1909,52.303946,21.089486,Wiejska,2023-10-14 00:00:00.0
765,1236,01,Szpitalna,0137,52.311649,21.095529,Wiejska,2023-10-14 00:00:00.0
766,1236,02,Szpitalna,0137,52.312488,21.096568,Szkolna,2023-10-14 00:00:00.0
767,1237,01,Szkolna,0137,52.317187,21.100092,Szpitalna,2023-10-14 00:00:00.0
768,1237,02,Szkolna,0137,52.318263,21.101311,Marki-Ratusz,2023-10-14 00:00:00.0
769,1237,03,Szkolna,2073,52.318386,21.099388,Kościuszki,2023-10-14 00:00:00.0
770,1238,01,Marki-Ratusz,0137,52.326150,21.107515,Fabryczna,2023-10-14 00:00:00.0
771,1238,02,Marki-Ratusz,0137,52.326643,21.108226,Wspólna,2023-10-14 00:00:00.0
772,1239,01,Wspólna,0137,52.333361,21.113379,Marki-Ratusz,2023-10-14 00:00:00.0
773,1239,02,Wspólna,0137,52.334925,21.114896,Pustelnik,2023-10-14 00:00:00.0
774,1240,01,Pustelnik,0137,52.338707,21.117690,Wspólna,2023-10-14 00:00:00.0
775,1240,02,Pustelnik,0137,52.339769,21.119024,Hallera,2023-10-14 00:00:00.0
776,1240,03,Pustelnik,1979,52.338254,21.119018,al.Piłsudskiego,2023-10-14 00:00:00.0
777,1240,04,Pustelnik,2993,52.339611,21.116832,Norwida,2023-10-14 00:00:00.0
778,1240,05,Pustelnik,2993,52.339664,21.116569,al.Piłsudskiego,2023-10-14 00:00:00.0
779,1241,01,Graniczna,0137,52.351865,21.128707,Hallera,2023-10-14 00:00:00.0
780,1241,02,Graniczna,0137,52.353041,21.130042,Wenecka,2023-10-14 00:00:00.0
781,1242,01,Struga,0137,52.358114,21.133875,Graniczna,2023-10-14 00:00:00.0
782,1242,01,Struga,0137,52.358492,21.134140,Graniczna,2023-10-24 00:00:00.0
783,1242,02,Struga,0137,52.359406,21.135259,---------- NADMA -------------,2023-10-14 00:00:00.0
784,1242,04,Struga,1313,52.359035,21.134128,Czarna Struga,2023-10-14 00:00:00.0
785,1243,01,Legionowa,1313,52.361601,21.123368,Struga,2023-10-14 00:00:00.0
786,1243,02,Legionowa,1313,52.361873,21.121989,Czarna Struga,2023-10-14 00:00:00.0
787,1244,01,Czarna Struga,1313,52.360867,21.111262,Legionowa,2023-10-14 00:00:00.0
788,1246,01,Hallera,0137,52.343142,21.121361,Pustelnik,2023-10-14 00:00:00.0
789,1246,02,Hallera,0137,52.344253,21.122637,Graniczna,2023-10-14 00:00:00.0
790,1249,01,Słoneczna,0137,52.329096,21.109924,Marki-Ratusz,2023-10-14 00:00:00.0
791,1249,02,Słoneczna,0137,52.330140,21.111057,Wspólna,2023-10-14 00:00:00.0
792,1249,03,Słoneczna,2052,52.329686,21.109383,Okólna,2023-10-14 00:00:00.0
793,1250,01,Porajów,1538,52.314376,20.962767,płk.Kuklińskiego,2023-10-14 00:00:00.0
794,1250,02,Porajów,1538,52.315380,20.962106,Myśliborska,2023-10-14 00:00:00.0
795,1250,04,Porajów,1856,52.314687,20.961363,Picassa,2023-10-14 00:00:00.0
796,1251,01,Picassa,1856,52.313344,20.958228,Myśliborska,2023-10-14 00:00:00.0
797,1251,02,Picassa,2106,52.313501,20.957009,Tarchomin,2023-10-14 00:00:00.0
798,1251,03,Picassa,2106,52.312656,20.957900,płk.Kuklińskiego,2023-10-14 00:00:00.0
799,1253,01,Nowodwory,2108,52.331651,20.941244,Stefanika,2023-10-14 00:00:00.0
800,1253,02,Nowodwory,2108,52.333220,20.941682,Nowodwory,2023-10-14 00:00:00.0
801,1253,03,Nowodwory,1963,52.332444,20.940618,Odkryta,2023-10-14 00:00:00.0
802,1253,04,Nowodwory,1963,52.332233,20.942719,Strumykowa,2023-10-14 00:00:00.0
803,1253,05,Nowodwory,2108,52.332692,20.941711,Stefanika,2023-10-14 00:00:00.0
804,1253,06,Nowodwory,2108,52.332060,20.941670,Grzymalitów,2023-10-14 00:00:00.0
805,1253,07,Nowodwory,2108,52.334045,20.942045,Hanki Ordonówny,2023-10-14 00:00:00.0
806,1253,08,Nowodwory,2108,52.334524,20.942109,Hanki Ordonówny,2023-10-14 00:00:00.0
807,1253,09,Nowodwory,2108,52.334041,20.942215,Hanki Ordonówny,2023-10-14 00:00:00.0
808,1253,10,Nowodwory,2108,52.334524,20.942275,Hanki Ordonówny,2023-10-14 00:00:00.0
809,1254,01,Braci Zawadzkich,1514,52.323906,20.969795,Białołęka-Ratusz,2023-10-14 00:00:00.0
810,1254,02,Braci Zawadzkich,1514,52.324647,20.969822,Drogowa,2023-10-14 00:00:00.0
811,1255,01,Internetowa,1317,52.322430,21.072006,Grodzisk,2023-10-14 00:00:00.0
812,1255,02,Internetowa,1317,52.322228,21.073623,os.Lewandów II,2023-10-14 00:00:00.0
813,1256,01,Myśliborska,2108,52.317100,20.961898,Milenijna,2023-10-14 00:00:00.0
814,1256,02,Myśliborska,2108,52.316483,20.959562,Tarchomin,2023-10-14 00:00:00.0
815,1256,03,Myśliborska,1538,52.316320,20.961033,Porajów,2023-10-14 00:00:00.0
816,1256,05,Myśliborska,2108,52.316735,20.960255,Stare Świdry,2023-10-14 00:00:00.0
817,1256,06,Myśliborska,2108,52.317070,20.961126,Tarchomin,2023-10-14 00:00:00.0
818,1257,01,Pancera,2106,52.318314,20.946588,Tarchomin,2023-10-14 00:00:00.0
819,1257,02,Pancera,2106,52.319087,20.945352,Nowodworska,2023-10-14 00:00:00.0
820,1258,01,Bystra,1909,52.294756,21.081616,Krynoliny,2023-10-14 00:00:00.0
821,1258,02,Bystra,1909,52.294545,21.081784,Wolności,2023-10-14 00:00:00.0
822,1259,01,Chłodnia,1526,52.299775,21.011773,Pelcowizna,2023-10-14 00:00:00.0
823,1259,02,Chłodnia,1526,52.300905,21.011504,Fabryka Pomp,2023-10-14 00:00:00.0
824,1260,01,KS Polonez,2205,52.299635,21.031082,Annopol,2023-10-14 00:00:00.0
825,1260,02,KS Polonez,2205,52.299581,21.033449,Krasnobrodzka,2023-10-14 00:00:00.0
826,1260,03,KS Polonez,1401,52.298894,21.032413,Turmoncka,2023-10-14 00:00:00.0
827,1260,82,KS Polonez,null,52.299580,21.033449,null,2023-10-14 00:00:00.0
828,1263,01,Cmentarz,0138,52.414645,20.927009,Bandurskiego,2023-10-14 00:00:00.0
829,1263,02,Cmentarz,0138,52.414644,20.925303,Suwalna,2023-10-14 00:00:00.0
830,1263,52,Cmentarz,null,52.414698,20.924728,null,2023-10-14 00:00:00.0
831,1264,01,Orzechowa,2053,52.418225,20.924110,Cynkowa,2023-10-14 00:00:00.0
832,1264,02,Orzechowa,2053,52.417103,20.923322,os.Młodych,2023-10-14 00:00:00.0
833,1264,52,Orzechowa,null,52.418083,20.924104,null,2023-10-14 00:00:00.0
834,1265,01,Gazownia,1108,52.369113,21.028658,Grabina,2023-10-14 00:00:00.0
835,1265,02,Gazownia,1108,52.370769,21.028845,Rembelszczyzna,2023-10-14 00:00:00.0
836,1266,01,Rembelszczyzna,1108,52.377272,21.028998,Gazownia,2023-10-14 00:00:00.0
837,1266,02,Rembelszczyzna,1108,52.379469,21.029262,Przyleśna,2023-10-14 00:00:00.0
838,1266,03,Rembelszczyzna,null,52.377602,21.030098,Księżycowa,2023-10-14 00:00:00.0
839,1266,03,Rembelszczyzna,null,52.377556,21.030249,Księżycowa,2023-11-09 00:00:00.0
840,1266,04,Rembelszczyzna,2091,52.379453,21.028351,Anusinek,2023-10-14 00:00:00.0
841,1267,01,Aleksandrów,1108,52.397018,21.034986,Stanisławów,2023-10-14 00:00:00.0
842,1267,02,Aleksandrów,1108,52.398097,21.035618,Głogi,2023-10-14 00:00:00.0
843,1268,01,Głogi,1108,52.402229,21.037241,Aleksandrów,2023-10-14 00:00:00.0
844,1268,02,Głogi,1108,52.403212,21.037812,Lipy,2023-10-14 00:00:00.0
845,1269,01,Lipy,1108,52.407105,21.038266,Głogi,2023-10-14 00:00:00.0
846,1269,02,Lipy,1108,52.407975,21.038351,Protazego,2023-10-14 00:00:00.0
847,1270,01,Urząd Gminy,1108,52.421795,21.035233,Protazego,2023-10-14 00:00:00.0
848,1270,02,Urząd Gminy,1108,52.421396,21.035606,os.Las,2023-10-14 00:00:00.0
849,1271,01,os.Las,1108,52.424249,21.033747,Urząd Gminy,2023-10-14 00:00:00.0
850,1271,02,os.Las,1108,52.425258,21.033221,PKP Nieporęt,2023-10-14 00:00:00.0
851,1272,01,PKP Nieporęt,1108,52.430507,21.030433,os.Las,2023-10-14 00:00:00.0
852,1272,02,PKP Nieporęt,1108,52.429720,21.030466,Zegrzyńska,2023-10-14 00:00:00.0
853,1273,01,Port Nieporęt,0115,52.434033,21.041469,Zegrzyńska,2023-10-14 00:00:00.0
854,1273,02,Port Nieporęt,0115,52.433497,21.040935,Port Pilawa,2023-10-14 00:00:00.0
855,1274,01,Port Pilawa,0115,52.437848,21.046365,Port Nieporęt,2023-10-14 00:00:00.0
856,1274,02,Port Pilawa,0115,52.437042,21.045515,Białobrzegi,2023-10-14 00:00:00.0
857,1275,01,al.Wojska Polskiego,0115,52.440483,21.049771,Port Pilawa,2023-10-14 00:00:00.0
858,1275,02,al.Wojska Polskiego,0115,52.442344,21.053632,Kąpielowa,2023-10-14 00:00:00.0
859,1276,01,Białobrzegi,0115,52.441068,21.056353,Wczasowa,2023-10-14 00:00:00.0
860,1276,81,Białobrzegi,null,52.441067,21.056353,null,2023-10-14 00:00:00.0
861,1277,01,Tarchomin,2108,52.318172,20.952937,Świętosławskiego,2023-10-14 00:00:00.0
862,1277,02,Tarchomin,2108,52.319061,20.951380,Mehoffera,2023-10-14 00:00:00.0
863,1277,03,Tarchomin,0401,52.318196,20.951705,Pancera,2023-10-14 00:00:00.0
864,1277,04,Tarchomin,0401,52.318950,20.952928,Kamińskiego,2023-10-14 00:00:00.0
865,1277,05,Tarchomin,2108,52.318847,20.951992,Myśliborska,2023-10-14 00:00:00.0
866,1277,06,Tarchomin,2108,52.318482,20.952820,Tarchomin Kościelny,2023-10-14 00:00:00.0
867,1277,07,Tarchomin,2109,52.316941,20.952366,Świderska,2023-10-14 00:00:00.0
868,1277,08,Tarchomin,2106,52.316769,20.951458,Ćmielowska,2023-10-14 00:00:00.0
869,1277,09,Tarchomin,2109,52.317249,20.952775,Mehoffera,2023-10-14 00:00:00.0
870,1277,11,Tarchomin,2106,52.316341,20.952537,Picassa,2023-10-14 00:00:00.0
871,1278,01,Pomorska,1964,52.326412,20.957209,Ćmielowska,2023-10-14 00:00:00.0
872,1278,02,Pomorska,2814,52.327202,20.957408,Majolikowa,2023-10-14 00:00:00.0
873,1279,01,Krynoliny,1909,52.290385,21.078017,Młodzieńcza,2023-10-14 00:00:00.0
874,1279,02,Krynoliny,1909,52.291611,21.079377,Bystra,2023-10-14 00:00:00.0
875,1279,02,Krynoliny,1909,52.291329,21.079170,Bystra,2023-11-09 00:00:00.0
876,1280,01,Jesiennych Liści,0812,52.309484,21.061799,Toruńska,2023-10-14 00:00:00.0
877,1280,02,Jesiennych Liści,0812,52.310469,21.062717,os.Lewandów I,2023-10-14 00:00:00.0
878,1280,04,Jesiennych Liści,2089,52.310627,21.060563,Park Magiczny,2023-10-14 00:00:00.0
879,1281,01,Ostródzka,2205,52.304725,21.051225,Łabiszyńska,2023-10-14 00:00:00.0
880,1281,02,Ostródzka,2205,52.304406,21.052393,Głębocka,2023-10-14 00:00:00.0
881,1281,04,Ostródzka,2959,52.305382,21.051683,Współczesna,2023-10-14 00:00:00.0
882,1283,01,Współczesna,2959,52.307828,21.052006,Toruńska,2023-10-14 00:00:00.0
883,1283,02,Współczesna,2959,52.309150,21.052120,Krzemienna,2023-10-14 00:00:00.0
884,1283,03,Współczesna,2556,52.308964,21.052725,Szumiących Traw,2023-10-14 00:00:00.0
885,1285,01,Krzemienna,2959,52.313761,21.051351,Współczesna,2023-10-14 00:00:00.0
886,1285,02,Krzemienna,2959,52.315393,21.050731,Juranda ze Spychowa,2023-10-14 00:00:00.0
887,1286,01,Juranda ze Spychowa,2959,52.317293,21.050570,Krzemienna,2023-10-14 00:00:00.0
888,1286,02,Juranda ze Spychowa,2959,52.318372,21.050361,Bohuna,2023-10-14 00:00:00.0
889,1286,03,Juranda ze Spychowa,1117,52.317896,21.049743,Kamykowa,2023-10-14 00:00:00.0
890,1287,01,Berensona,2959,52.322027,21.049316,Juranda ze Spychowa,2023-10-14 00:00:00.0
891,1287,02,Berensona,2959,52.323332,21.048716,Ostródzka-Szkoła,2023-10-14 00:00:00.0
892,1287,03,Berensona,null,52.323245,21.049842,Skarbka z Gór,2023-10-14 00:00:00.0
893,1288,01,Ostródzka-Szkoła,2959,52.327411,21.048033,Hemara,2023-10-14 00:00:00.0
894,1288,02,Ostródzka-Szkoła,2959,52.326761,21.048375,Małych Dębów,2023-10-14 00:00:00.0
895,1288,03,Ostródzka-Szkoła,0913,52.326291,21.047378,Warzelnicza-Szkoła,2023-10-14 00:00:00.0
896,1288,04,Ostródzka-Szkoła,0913,52.326247,21.047555,Skarbka z Gór,2023-10-14 00:00:00.0
897,1288,52,Ostródzka-Szkoła,null,52.327066,21.048228,null,2023-10-14 00:00:00.0
898,1288,53,Ostródzka-Szkoła,null,52.326219,21.046723,null,2023-10-14 00:00:00.0
899,1288,54,Ostródzka-Szkoła,null,52.326197,21.046799,null,2023-10-14 00:00:00.0
900,1289,01,Małych Dębów,2959,52.330915,21.047151,Ostródzka-Szkoła,2023-10-14 00:00:00.0
901,1289,02,Małych Dębów,2959,52.331771,21.047219,Małego Rycerza,2023-10-14 00:00:00.0
902,1289,51,Małych Dębów,null,52.330436,21.047278,null,2023-10-14 00:00:00.0
903,1290,01,Mochtyńska-Kanał,2962,52.347357,21.043053,Fajna,2023-10-14 00:00:00.0
904,1290,02,Mochtyńska-Kanał,null,52.347378,21.043174,Aroniowa,2023-10-14 00:00:00.0
905,1290,53,Mochtyńska-Kanał,null,52.346986,21.044386,null,2024-01-10 00:00:00.0
906,1290,54,Mochtyńska-Kanał,0718,52.346986,21.044386,Os.Olchowy Park,2023-10-28 00:00:00.0
907,1291,01,Aroniowa,2962,52.351968,21.038766,Mochtyńska-Kanał,2023-10-14 00:00:00.0
908,1291,02,Aroniowa,null,52.353193,21.038648,Kobiałka,2023-10-14 00:00:00.0
909,1292,01,Szymanowskiego,1611,52.262846,21.034588,Dąbrowszczaków,2023-10-14 00:00:00.0
910,1293,01,Kobiałka-Szkoła,2960,52.361503,21.046325,Frachtowa,2023-10-14 00:00:00.0
911,1293,02,Kobiałka-Szkoła,null,52.361222,21.045978,Ruskowy Bród,2023-10-14 00:00:00.0
912,1294,01,Ruskowy Bród,2960,52.361224,21.052900,Kobiałka-Szkoła,2023-10-14 00:00:00.0
913,1294,02,Ruskowy Bród,null,52.361306,21.054262,Olesin,2023-10-14 00:00:00.0
914,1294,03,Ruskowy Bród,1987,52.360755,21.053322,Tymotki,2023-10-14 00:00:00.0
915,1294,04,Ruskowy Bród,null,52.361067,21.053470,Olesin,2023-10-14 00:00:00.0
916,1294,52,Ruskowy Bród,2960,52.361358,21.054865,Olesin,2023-10-14 00:00:00.0
917,1295,01,Olesin,2960,52.361693,21.061857,Ruskowy Bród,2023-10-14 00:00:00.0
918,1296,01,Mochtyńska,2960,52.357728,21.035482,Płochocińska,2023-10-14 00:00:00.0
919,1296,02,Mochtyńska,null,52.358139,21.036746,Frachtowa,2023-10-14 00:00:00.0
920,1296,03,Mochtyńska,2962,52.357136,21.036456,Aroniowa,2023-10-14 00:00:00.0
921,1297,01,Przyleśna,1108,52.384864,21.029733,Rembelszczyzna,2023-10-14 00:00:00.0
922,1297,02,Przyleśna,1108,52.385752,21.030251,Stanisławów,2023-10-14 00:00:00.0
923,1298,01,Stefanika,2108,52.326887,20.940572,Mehoffera,2023-10-14 00:00:00.0
924,1298,02,Stefanika,2108,52.328217,20.940961,Nowodwory,2023-10-14 00:00:00.0
925,1298,03,Stefanika,2086,52.327589,20.939776,Ciołkosza,2023-10-14 00:00:00.0
926,1298,05,Stefanika,2108,52.327805,20.940997,Mehoffera,2023-10-14 00:00:00.0
927,1298,06,Stefanika,2108,52.327190,20.940960,Nowodwory,2023-10-14 00:00:00.0
928,1299,01,Pańska,2059,52.374390,20.927982,os.Przylesie,2023-10-14 00:00:00.0
929,1299,02,Pańska,2059,52.374152,20.928801,Pałac,2023-10-14 00:00:00.0
930,1300,01,Nieświeska,2990,52.264207,21.077007,Księcia Ziemowita,2023-10-14 00:00:00.0
931,1300,02,Nieświeska,2625,52.263256,21.077844,Księżnej Anny,2023-10-14 00:00:00.0
932,1301,01,PKP Targówek,0123,52.262617,21.052620,Szwedzka,2023-10-14 00:00:00.0
933,1302,01,Urząd Miasta,2032,52.394247,20.931618,Warszawska,2023-10-14 00:00:00.0
934,1302,02,Urząd Miasta,1757,52.395400,20.930800,PKP Legionowo,2023-10-14 00:00:00.0
935,1302,03,Urząd Miasta,1757,52.394371,20.929514,Sobieskiego,2023-10-14 00:00:00.0
936,1302,51,Urząd Miasta,null,52.394638,20.930843,null,2023-10-14 00:00:00.0
937,1303,01,Kraśnicka,1975,52.274372,21.066746,Radzymińska,2023-10-14 00:00:00.0
938,1303,02,Kraśnicka,1975,52.274313,21.066439,Rzeczna,2023-10-14 00:00:00.0
939,1304,01,Potulicka,1404,52.286735,21.081865,Młodzieńcza,2023-10-14 00:00:00.0
940,1304,02,Potulicka,1404,52.286476,21.083700,Lewinów,2023-10-14 00:00:00.0
941,1304,03,Potulicka,1651,52.286118,21.082715,Perłowa,2023-10-14 00:00:00.0
942,1305,01,Okrzei,1101,52.250880,21.035999,Metro Stadion Narodowy,2023-10-14 00:00:00.0
943,1305,02,Okrzei,1101,52.250785,21.036277,Ząbkowska,2023-10-14 00:00:00.0
944,1306,01,Chotomów,0046,52.411392,20.884965,Partyzantów,2023-10-14 00:00:00.0
945,1306,51,Chotomów,1988,52.410908,20.886456,Boczna,2023-10-14 00:00:00.0
946,1306,52,Chotomów,1875,52.412272,20.885807,Wypoczynkowa,2023-10-14 00:00:00.0
947,1306,53,Chotomów,null,52.409817,20.885181,null,2023-10-14 00:00:00.0
948,1306,81,Chotomów,null,52.411391,20.884965,Boczna,2023-10-14 00:00:00.0
949,1307,01,Piusa XI,1988,52.410767,20.900263,Kościuszki,2023-10-14 00:00:00.0
950,1307,02,Piusa XI,1988,52.410782,20.900202,Boczna,2023-10-14 00:00:00.0
951,1308,01,Kościuszki,1246,52.410677,20.907245,PKP Legionowo Przystanek,2023-10-14 00:00:00.0
952,1308,02,Kościuszki,1246,52.410723,20.906819,Piusa XI,2023-10-14 00:00:00.0
953,1309,01,ks.Skorupki,1101,52.403409,20.925636,CH Błękitne,2023-10-14 00:00:00.0
954,1309,02,ks.Skorupki,1101,52.403817,20.924844,Parkowa,2023-10-14 00:00:00.0
955,1310,01,os.Jagiellońska,null,52.401830,20.927550,Sowińskiego,2023-10-14 00:00:00.0
956,1310,02,os.Jagiellońska,1507,52.401645,20.927400,Jagiellońska,2023-10-14 00:00:00.0
957,1310,04,os.Jagiellońska,1507,52.402680,20.928690,Piłsudskiego,2023-10-14 00:00:00.0
958,1311,01,CH Błękitne,1101,52.397381,20.935127,Warszawska,2023-10-14 00:00:00.0
959,1311,02,CH Błękitne,null,52.398047,20.934337,os.Jagiellońska,2023-10-14 00:00:00.0
960,1311,03,CH Błękitne,1757,52.397531,20.934246,Sowińskiego,2023-10-14 00:00:00.0
961,1312,01,Ceramiczna,1964,52.320627,20.968689,Białołęka-Ratusz,2023-10-14 00:00:00.0
962,1312,02,Ceramiczna,1964,52.321485,20.968051,Ćmielowska,2023-10-14 00:00:00.0
963,1313,01,Ćmielowska,1964,52.323857,20.960501,Białołęka-Ratusz,2023-10-14 00:00:00.0
964,1313,02,Ćmielowska,1964,52.324797,20.959464,Pomorska,2023-10-14 00:00:00.0
965,1313,03,Ćmielowska,0401,52.324187,20.959610,Kamińskiego,2023-10-14 00:00:00.0
966,1314,01,Kamińskiego,0401,52.321356,20.956015,Milenijna,2023-10-14 00:00:00.0
967,1314,02,Kamińskiego,0401,52.320194,20.954351,Światowida,2023-10-14 00:00:00.0
968,1315,01,Strumykowa,1963,52.332163,20.946153,Światowida,2023-10-14 00:00:00.0
969,1315,02,Strumykowa,1963,52.331974,20.948235,Mehoffera,2023-10-14 00:00:00.0
970,1316,01,Ćwiklińskiej,1963,52.331880,20.951521,Światowida,2023-10-14 00:00:00.0
971,1316,02,Ćwiklińskiej,1963,52.331665,20.953013,Mehoffera,2023-10-14 00:00:00.0
972,1316,82,Ćwiklińskiej,null,52.331664,20.953012,null,2023-10-14 00:00:00.0
973,1317,01,Dąbrówka Wiślana,1965,52.348532,20.942306,Modlińska,2023-10-14 00:00:00.0
974,1317,02,Dąbrówka Wiślana,1965,52.348643,20.942760,Modlińska,2023-10-14 00:00:00.0
975,1317,04,Dąbrówka Wiślana,1965,52.348548,20.942519,Modlińska,2023-10-14 00:00:00.0
976,1318,01,Małego Rycerza,2959,52.334074,21.047250,Małych Dębów,2023-10-14 00:00:00.0
977,1318,02,Małego Rycerza,2959,52.334663,21.047321,Pszeniczna,2023-10-14 00:00:00.0
978,1319,01,Malborska,2104,52.296310,21.054688,Kondratowicza,2023-10-14 00:00:00.0
979,1319,02,Malborska,0812,52.297355,21.055858,CH Targówek,2023-10-14 00:00:00.0
980,1320,01,Kościuszki,2073,52.320517,21.093465,Nauczycielska,2023-10-14 00:00:00.0
981,1320,02,Kościuszki,2073,52.319891,21.095222,Szkolna,2023-10-14 00:00:00.0
982,1321,01,Stokrotki,2618,52.435380,21.023531,PKP Nieporęt,2023-10-14 00:00:00.0
983,1321,02,Stokrotki,2618,52.436847,21.021969,Zegrze Płd.,2023-10-14 00:00:00.0
984,1323,01,Zegrze Płd.,2526,52.452263,21.009999,Stokrotki,2023-10-14 00:00:00.0
985,1323,02,Zegrze Płd.,2526,52.453978,21.013601,Zegrze Płd.,2023-10-14 00:00:00.0
986,1323,03,Zegrze Płd.,2526,52.453832,21.011665,Stokrotki,2023-10-14 00:00:00.0
987,1324,01,Dworkowa,1880,52.371962,20.934343,os.Bukowy Dworek,2023-10-14 00:00:00.0
988,1324,02,Dworkowa,2059,52.370266,20.935330,Przylesie,2023-10-14 00:00:00.0
989,1325,01,Leśna,1880,52.375625,20.938039,Dworkowa,2023-10-14 00:00:00.0
990,1325,02,Leśna,1890,52.376160,20.938098,os.Przylesie,2023-10-14 00:00:00.0
991,1326,01,Skarbka z Gór,0216,52.324689,21.054643,Kąty Grodziskie,2023-10-14 00:00:00.0
992,1326,02,Skarbka z Gór,0216,52.324656,21.055817,Ostródzka,2023-10-14 00:00:00.0
993,1326,03,Skarbka z Gór,0216,52.324103,21.057163,Kąty Grodziskie,2023-10-14 00:00:00.0
994,1327,01,Sosnkowskiego,2046,52.295081,21.091481,Bystra,2023-10-14 00:00:00.0
995,1327,02,Sosnkowskiego,2046,52.294790,21.093196,Hallera,2023-10-14 00:00:00.0
996,1328,01,Hallera,2046,52.294567,21.095645,Sosnkowskiego,2023-10-14 00:00:00.0
997,1328,02,Hallera,2046,52.294617,21.098224,Wyspiańskiego,2023-10-14 00:00:00.0
998,1329,01,Wyspiańskiego,2046,52.294738,21.103921,Hallera,2023-10-14 00:00:00.0
999,1329,02,Wyspiańskiego,2046,52.294650,21.103567,Leszyckiego,2023-10-14 00:00:00.0
1000,1329,51,Wyspiańskiego,null,52.295225,21.102806,null,2023-10-14 00:00:00.0
1001,1329,52,Wyspiańskiego,null,52.295770,21.102738,null,2023-10-14 00:00:00.0
1002,1331,01,Nauczycielska,1246,52.321887,21.085203,Oknicka,2023-10-14 00:00:00.0
1003,1331,02,Nauczycielska,1246,52.321525,21.086672,Kościuszki,2023-10-14 00:00:00.0
1004,1332,01,ks.Skorupki,1275,52.288487,21.118208,Orla,2023-10-14 00:00:00.0
1005,1332,02,ks.Skorupki,1275,52.288053,21.118234,Sikorskiego,2023-10-14 00:00:00.0
1006,1333,02,Różana,2009,52.284161,21.120490,Stefczyka,2023-10-14 00:00:00.0
1007,1334,01,Sikorskiego,2068,52.287194,21.120731,Kwiatowa,2023-10-14 00:00:00.0
1008,1334,52,Sikorskiego,null,52.287329,21.122793,null,2023-10-14 00:00:00.0
1009,1335,01,Zieleniecka,2009,52.284434,21.123857,Stefczyka,2023-10-14 00:00:00.0
1010,1335,02,Zieleniecka,2009,52.284532,21.125334,gen.Maczka,2023-10-14 00:00:00.0
1011,1337,01,Pułaskiego,2009,52.285289,21.134392,Kosynierów,2023-10-14 00:00:00.0
1012,1337,02,Pułaskiego,2009,52.285192,21.133656,Żołnierska,2023-10-14 00:00:00.0
1013,1339,01,Kupiecka,1297,52.320264,21.012243,Cementownia,2023-10-14 00:00:00.0
1014,1339,81,Kupiecka,1297,52.320263,21.012242,Marywilska-Las,2023-10-14 00:00:00.0
1015,1342,01,Waryńskiego,1885,52.299998,21.151874,null,2023-10-14 00:00:00.0
